a_year,country_name,age_group,political_extremity_norm,social_trust_norm,digital_media_norm,Q240_extreme,Q240_placement_left_right
2017,Argentina,60-74,0.0,0.5714285714285714,0.625,0,5.0
2017,Argentina,60-74,0.5,0.5714285714285714,0.0,1,8.0
2017,Argentina,60-74,0.5,0.7142857142857142,1.0,1,8.0
2017,Argentina,18-29,0.5,0.6666666666666667,0.0,1,8.0
2017,Argentina,45-59,0.25,0.6190476190476191,0.0,0,7.0
2017,Argentina,30-44,0.25,0.8095238095238095,0.0,0,7.0
2017,Argentina,18-29,0.75,0.7142857142857142,1.0,1,9.0
2017,Argentina,45-59,0.75,0.6666666666666667,1.0,1,9.0
2017,Argentina,18-29,1.0,0.7142857142857142,1.0,1,10.0
2017,Argentina,18-29,0.5,0.7142857142857142,1.0,1,8.0
2017,Argentina,18-29,0.75,0.4444444444444445,0.0,1,2.0
2017,Argentina,45-59,0.0,0.6190476190476191,0.0,0,6.0
2017,Argentina,45-59,0.5,0.6190476190476191,0.0,1,8.0
2017,Argentina,18-29,0.25,0.4761904761904761,0.0,0,7.0
2017,Argentina,45-59,1.0,0.5714285714285714,0.0,1,10.0
2017,Argentina,30-44,1.0,0.7619047619047619,0.625,1,10.0
2017,Argentina,60-74,0.0,1.0,1.0,0,6.0
2017,Argentina,45-59,0.25,0.6666666666666667,0.25,0,7.0
2017,Argentina,18-29,0.25,0.6190476190476191,0.0,0,7.0
2017,Argentina,60-74,0.75,0.7142857142857142,1.0,1,9.0
2017,Argentina,45-59,0.75,0.8888888888888888,1.0,1,9.0
2017,Argentina,18-29,0.5,0.7619047619047619,1.0,1,8.0
2017,Argentina,45-59,0.75,0.6190476190476191,1.0,1,9.0
2017,Argentina,60-74,0.75,0.6190476190476191,1.0,1,9.0
2017,Argentina,60-74,0.5,0.5714285714285714,0.0,1,8.0
2017,Argentina,18-29,0.75,0.5714285714285714,0.5,1,9.0
2017,Argentina,18-29,0.75,0.5714285714285714,0.0,1,9.0
2017,Argentina,45-59,0.0,0.5714285714285714,0.0,0,5.0
2017,Argentina,18-29,0.0,0.6666666666666667,0.0,0,5.0
2017,Argentina,30-44,0.5,0.7222222222222221,1.0,1,8.0
2017,Argentina,45-59,0.25,0.6111111111111112,1.0,0,7.0
2017,Argentina,60-74,0.0,0.5714285714285714,0.25,0,6.0
2017,Argentina,60-74,0.0,0.523809523809524,0.625,0,6.0
2017,Argentina,30-44,0.25,0.6190476190476191,0.25,0,4.0
2017,Argentina,18-29,1.0,0.9047619047619049,0.0,1,1.0
2017,Argentina,18-29,0.0,0.523809523809524,0.0,0,5.0
2017,Argentina,45-59,0.0,0.42857142857142855,1.0,0,6.0
2017,Argentina,30-44,0.5,0.8095238095238095,0.0,1,8.0
2017,Argentina,45-59,0.0,0.26666666666666666,1.0,0,5.0
2017,Argentina,60-74,0.5,0.7619047619047619,0.0,1,8.0
2017,Argentina,30-44,0.25,0.4666666666666666,0.0,0,7.0
2017,Argentina,30-44,0.25,0.5714285714285714,0.5,0,4.0
2017,Argentina,30-44,0.0,0.5714285714285714,0.0,0,5.0
2017,Argentina,18-29,0.0,0.6190476190476191,0.0,0,6.0
2017,Argentina,60-74,0.5,0.6190476190476191,0.0,1,3.0
2017,Argentina,60-74,0.0,0.6666666666666667,0.0,0,5.0
2017,Argentina,45-59,0.0,0.4761904761904761,0.0,0,5.0
2017,Argentina,60-74,0.75,0.4000000000000001,1.0,1,2.0
2017,Argentina,18-29,0.5,0.49999999999999994,0.25,1,3.0
2017,Argentina,45-59,0.0,0.5333333333333334,0.5,0,5.0
2017,Argentina,60-74,0.0,0.7619047619047619,0.25,0,6.0
2017,Argentina,60-74,0.0,0.523809523809524,0.5,0,5.0
2017,Argentina,30-44,0.75,0.4761904761904761,0.25,1,9.0
2017,Argentina,60-74,0.0,0.5333333333333334,0.0,0,5.0
2017,Argentina,30-44,0.25,0.4761904761904761,0.0,0,4.0
2017,Argentina,30-44,0.75,0.8571428571428572,1.0,1,9.0
2017,Argentina,30-44,0.25,0.7142857142857142,0.0,0,7.0
2017,Argentina,30-44,0.0,0.7142857142857142,0.0,0,6.0
2017,Argentina,75+,0.0,0.8095238095238095,1.0,0,5.0
2017,Argentina,45-59,0.0,0.8571428571428572,0.0,0,5.0
2017,Argentina,45-59,0.25,0.5714285714285714,0.0,0,4.0
2017,Argentina,18-29,0.5,0.3333333333333333,0.875,1,8.0
2017,Argentina,45-59,0.0,0.5714285714285714,0.0,0,5.0
2017,Argentina,18-29,0.0,0.42857142857142855,0.0,0,5.0
2017,Argentina,45-59,0.0,0.4444444444444445,0.0,0,5.0
2017,Argentina,45-59,0.0,0.7142857142857142,0.0,0,6.0
2017,Argentina,60-74,0.0,0.5555555555555556,0.625,0,6.0
2017,Argentina,30-44,0.25,0.5714285714285714,0.75,0,4.0
2017,Argentina,18-29,0.25,0.8571428571428572,0.0,0,4.0
2017,Argentina,45-59,0.25,0.42857142857142855,0.5,0,7.0
2017,Argentina,18-29,0.0,0.4761904761904761,0.0,0,6.0
2017,Argentina,45-59,0.0,0.5333333333333334,0.0,0,6.0
2017,Argentina,18-29,0.0,0.5714285714285714,1.0,0,5.0
2017,Argentina,18-29,0.25,0.8095238095238095,0.75,0,4.0
2017,Argentina,30-44,0.0,0.6666666666666667,1.0,0,5.0
2017,Argentina,60-74,0.0,0.27777777777777773,1.0,0,5.0
2017,Argentina,75+,0.25,0.3888888888888888,1.0,0,4.0
2017,Argentina,18-29,0.0,0.42857142857142855,0.0,0,5.0
2017,Argentina,60-74,0.5,0.6190476190476191,1.0,1,3.0
2017,Argentina,45-59,0.0,0.6666666666666667,1.0,0,5.0
2017,Argentina,30-44,0.0,0.8095238095238095,0.25,0,5.0
2017,Argentina,60-74,0.0,0.9444444444444444,1.0,0,5.0
2017,Argentina,18-29,0.5,0.4761904761904761,0.0,1,8.0
2017,Argentina,30-44,0.5,0.4761904761904761,0.0,1,8.0
2017,Argentina,45-59,0.0,0.23809523809523808,0.0,0,6.0
2017,Argentina,30-44,0.0,0.6111111111111112,0.0,0,5.0
2017,Argentina,60-74,0.0,0.7333333333333334,0.0,0,5.0
2017,Argentina,45-59,0.5,0.3333333333333333,0.0,1,3.0
2017,Argentina,30-44,0.25,0.6666666666666667,1.0,0,7.0
2017,Argentina,45-59,0.75,0.6190476190476191,1.0,1,9.0
2017,Argentina,60-74,0.25,0.5714285714285714,1.0,0,7.0
2017,Argentina,30-44,0.25,0.42857142857142855,0.0,0,7.0
2017,Argentina,45-59,1.0,0.523809523809524,0.0,1,10.0
2017,Argentina,30-44,0.5,0.4761904761904761,0.0,1,8.0
2017,Argentina,45-59,0.0,0.5333333333333334,0.0,0,5.0
2017,Argentina,30-44,0.0,0.2,0.0,0,6.0
2017,Argentina,30-44,0.0,0.6666666666666667,0.0,0,6.0
2017,Argentina,18-29,0.5,0.6190476190476191,1.0,1,3.0
2017,Argentina,45-59,1.0,0.5714285714285714,1.0,1,1.0
2017,Argentina,60-74,0.25,0.6190476190476191,1.0,0,4.0
2017,Argentina,60-74,0.0,0.5333333333333334,1.0,0,5.0
2017,Argentina,30-44,0.0,0.5333333333333334,0.5,0,6.0
2017,Argentina,60-74,0.0,0.7777777777777779,0.5,0,6.0
2017,Argentina,18-29,0.5,0.5999999999999999,0.0,1,8.0
2017,Argentina,30-44,0.0,0.5333333333333334,0.875,0,5.0
2017,Argentina,45-59,0.25,0.3809523809523809,1.0,0,7.0
2017,Argentina,45-59,0.0,0.6190476190476191,1.0,0,5.0
2017,Argentina,18-29,0.0,0.42857142857142855,0.25,0,5.0
2017,Argentina,18-29,0.0,0.42857142857142855,0.0,0,6.0
2017,Argentina,45-59,0.0,1.0,0.5,0,6.0
2017,Argentina,60-74,0.25,0.523809523809524,1.0,0,4.0
2017,Argentina,45-59,0.75,0.5714285714285714,1.0,1,9.0
2017,Argentina,18-29,0.75,0.5714285714285714,1.0,1,9.0
2017,Argentina,18-29,0.75,0.6190476190476191,1.0,1,9.0
2017,Argentina,30-44,0.75,0.5714285714285714,1.0,1,9.0
2017,Argentina,30-44,0.0,0.42857142857142855,0.875,0,5.0
2017,Argentina,75+,0.0,0.6666666666666667,1.0,0,5.0
2017,Argentina,30-44,0.0,0.523809523809524,0.25,0,5.0
2017,Argentina,18-29,0.0,0.9047619047619049,0.0,0,5.0
2017,Argentina,60-74,0.5,0.6666666666666667,1.0,1,3.0
2017,Argentina,30-44,0.5,0.42857142857142855,1.0,1,8.0
2017,Argentina,45-59,0.0,0.5714285714285714,0.0,0,5.0
2017,Argentina,30-44,0.25,0.7619047619047619,1.0,0,7.0
2017,Argentina,30-44,0.0,0.6190476190476191,0.0,0,5.0
2017,Argentina,18-29,1.0,0.6190476190476191,0.5,1,10.0
2017,Argentina,30-44,0.0,0.09523809523809529,0.0,0,5.0
2017,Argentina,30-44,0.0,0.3333333333333333,0.0,0,6.0
2017,Argentina,45-59,0.0,0.27777777777777773,0.5,0,6.0
2017,Argentina,30-44,0.0,0.42857142857142855,0.0,0,5.0
2017,Argentina,30-44,0.25,0.8095238095238095,1.0,0,7.0
2017,Argentina,45-59,0.75,0.42857142857142855,0.0,1,2.0
2017,Argentina,18-29,1.0,0.28571428571428575,1.0,1,10.0
2017,Argentina,45-59,0.0,0.7619047619047619,0.0,0,5.0
2017,Argentina,30-44,0.5,0.7142857142857142,0.0,1,8.0
2017,Argentina,30-44,0.5,0.3809523809523809,0.0,1,8.0
2017,Argentina,45-59,0.5,0.23809523809523808,0.25,1,8.0
2017,Argentina,45-59,0.5,0.6111111111111112,0.5,1,8.0
2017,Argentina,18-29,0.0,0.3809523809523809,0.5,0,6.0
2017,Argentina,60-74,0.0,0.523809523809524,1.0,0,5.0
2017,Argentina,30-44,0.25,0.1904761904761904,0.0,0,7.0
2017,Argentina,60-74,0.0,0.5714285714285714,1.0,0,5.0
2017,Argentina,60-74,1.0,0.6111111111111112,1.0,1,10.0
2017,Argentina,30-44,0.0,0.4000000000000001,0.625,0,5.0
2017,Argentina,30-44,0.0,0.3333333333333333,0.5,0,5.0
2017,Argentina,18-29,0.0,0.28571428571428575,0.0,0,6.0
2017,Argentina,30-44,0.25,0.4761904761904761,0.0,0,7.0
2017,Argentina,18-29,1.0,0.6666666666666667,0.0,1,10.0
2017,Argentina,30-44,0.75,0.8571428571428572,0.0,1,9.0
2017,Argentina,30-44,0.25,0.6190476190476191,0.25,0,7.0
2017,Argentina,18-29,0.0,0.6666666666666667,0.75,0,6.0
2017,Argentina,18-29,0.0,0.42857142857142855,0.5,0,5.0
2017,Argentina,18-29,0.0,0.523809523809524,0.5,0,5.0
2017,Argentina,60-74,0.25,0.7619047619047619,0.0,0,7.0
2017,Argentina,18-29,0.75,0.7142857142857142,1.0,1,9.0
2017,Argentina,60-74,0.0,0.42857142857142855,0.0,0,6.0
2017,Argentina,45-59,0.0,0.3809523809523809,1.0,0,5.0
2017,Argentina,18-29,0.5,0.8571428571428572,1.0,1,8.0
2017,Argentina,30-44,0.75,0.9523809523809523,1.0,1,9.0
2017,Argentina,18-29,0.5,0.5714285714285714,1.0,1,8.0
2017,Argentina,30-44,0.75,0.4761904761904761,0.0,1,9.0
2017,Argentina,30-44,0.5,0.523809523809524,0.0,1,8.0
2017,Argentina,18-29,0.5,0.5714285714285714,0.0,1,8.0
2017,Argentina,30-44,0.5,0.4000000000000001,0.0,1,8.0
2017,Argentina,30-44,0.0,0.7142857142857142,0.0,0,6.0
2017,Argentina,18-29,0.0,0.6190476190476191,0.0,0,6.0
2017,Argentina,30-44,1.0,0.16666666666666669,0.0,1,10.0
2017,Argentina,18-29,0.0,0.8095238095238095,0.0,0,6.0
2017,Argentina,30-44,0.0,0.6666666666666667,1.0,0,6.0
2017,Argentina,75+,0.5,0.523809523809524,1.0,1,3.0
2017,Argentina,18-29,0.5,0.7619047619047619,0.0,1,3.0
2017,Argentina,30-44,0.25,0.4761904761904761,0.0,0,4.0
2017,Argentina,45-59,0.5,0.5714285714285714,0.0,1,8.0
2017,Argentina,18-29,0.75,0.6666666666666667,0.0,1,9.0
2017,Argentina,60-74,0.5,0.7777777777777779,0.0,1,8.0
2017,Argentina,60-74,0.0,0.5555555555555556,0.0,0,5.0
2017,Argentina,60-74,0.0,0.6666666666666667,0.625,0,5.0
2017,Argentina,75+,0.0,0.7142857142857142,1.0,0,6.0
2017,Argentina,60-74,0.0,0.7142857142857142,0.25,0,5.0
2017,Argentina,30-44,0.0,0.7777777777777779,0.5,0,5.0
2017,Argentina,18-29,1.0,0.3333333333333333,0.0,1,10.0
2017,Argentina,45-59,1.0,0.523809523809524,1.0,1,1.0
2017,Argentina,45-59,0.0,0.6111111111111112,1.0,0,6.0
2017,Argentina,30-44,0.5,0.5714285714285714,0.75,1,8.0
2017,Argentina,30-44,0.5,0.5999999999999999,0.75,1,8.0
2017,Argentina,30-44,0.0,0.8095238095238095,0.0,0,6.0
2017,Argentina,60-74,0.25,0.28571428571428575,0.625,0,4.0
2017,Argentina,45-59,0.0,0.6190476190476191,0.875,0,5.0
2017,Argentina,18-29,0.0,0.8571428571428572,1.0,0,5.0
2017,Argentina,60-74,0.5,0.6666666666666667,0.625,1,3.0
2017,Argentina,30-44,0.75,0.28571428571428575,1.0,1,9.0
2017,Argentina,30-44,0.25,0.6666666666666667,1.0,0,7.0
2017,Argentina,45-59,0.25,0.6190476190476191,0.0,0,7.0
2017,Argentina,45-59,1.0,0.7619047619047619,1.0,1,10.0
2017,Argentina,45-59,0.75,0.523809523809524,1.0,1,9.0
2017,Argentina,30-44,0.0,0.4000000000000001,0.5,0,5.0
2017,Argentina,60-74,0.75,0.4000000000000001,1.0,1,9.0
2017,Argentina,60-74,0.0,0.6666666666666667,1.0,0,5.0
2017,Argentina,18-29,0.25,0.3333333333333333,0.0,0,4.0
2017,Argentina,60-74,0.25,0.8571428571428572,0.0,0,7.0
2017,Argentina,18-29,0.0,0.523809523809524,0.0,0,5.0
2017,Argentina,30-44,0.25,0.42857142857142855,0.0,0,7.0
2017,Argentina,45-59,0.0,0.8333333333333333,0.625,0,5.0
2017,Argentina,30-44,0.0,0.7222222222222221,0.0,0,5.0
2017,Argentina,45-59,0.5,0.4666666666666666,0.0,1,8.0
2017,Argentina,75+,0.0,0.42857142857142855,1.0,0,6.0
2017,Argentina,18-29,0.25,0.5714285714285714,0.0,0,7.0
2017,Argentina,18-29,0.0,0.42857142857142855,0.0,0,6.0
2017,Argentina,18-29,0.5,0.7222222222222221,0.0,1,8.0
2017,Argentina,30-44,0.25,0.523809523809524,0.0,0,7.0
2017,Argentina,60-74,0.0,0.8095238095238095,1.0,0,5.0
2017,Argentina,45-59,0.0,0.5714285714285714,1.0,0,5.0
2017,Argentina,30-44,0.75,0.523809523809524,0.5,1,9.0
2017,Argentina,30-44,0.5,0.6666666666666667,0.0,1,8.0
2017,Argentina,60-74,1.0,0.7619047619047619,1.0,1,10.0
2017,Argentina,30-44,0.0,0.22222222222222227,0.625,0,5.0
2017,Argentina,45-59,0.25,0.8095238095238095,0.25,0,4.0
2017,Argentina,18-29,0.0,0.8571428571428572,0.0,0,6.0
2017,Argentina,18-29,0.0,0.523809523809524,0.0,0,5.0
2017,Argentina,60-74,0.0,0.3809523809523809,1.0,0,5.0
2017,Argentina,18-29,0.25,0.523809523809524,0.0,0,7.0
2017,Argentina,18-29,0.0,0.6666666666666667,0.0,0,6.0
2017,Argentina,30-44,0.5,0.8095238095238095,0.0,1,8.0
2017,Argentina,18-29,0.0,0.3333333333333333,0.0,0,5.0
2017,Argentina,60-74,0.0,1.0,0.0,0,6.0
2017,Argentina,60-74,0.5,0.4000000000000001,0.0,1,8.0
2017,Argentina,30-44,0.5,0.4000000000000001,0.0,1,8.0
2017,Argentina,45-59,0.5,0.4000000000000001,0.0,1,8.0
2017,Argentina,30-44,0.75,0.4166666666666667,0.0,1,9.0
2017,Argentina,30-44,0.5,0.5333333333333334,0.625,1,8.0
2017,Bolivia,30-44,0.5,0.42857142857142855,1.0,1,3.0
2017,Bolivia,18-29,0.0,0.3333333333333333,0.125,0,5.0
2017,Bolivia,30-44,0.0,0.09523809523809529,0.75,0,6.0
2017,Bolivia,18-29,0.25,0.42857142857142855,0.0,0,4.0
2017,Bolivia,30-44,0.0,0.6666666666666667,0.25,0,5.0
2017,Bolivia,60-74,0.5,0.3809523809523809,1.0,1,3.0
2017,Bolivia,30-44,0.0,0.3333333333333333,1.0,0,5.0
2017,Bolivia,75+,0.25,0.42857142857142855,1.0,0,4.0
2017,Bolivia,30-44,0.25,0.4761904761904761,0.75,0,4.0
2017,Bolivia,18-29,0.25,0.3333333333333333,0.0,0,4.0
2017,Bolivia,18-29,0.75,0.42857142857142855,0.0,1,9.0
2017,Bolivia,30-44,0.75,0.23809523809523808,0.5,1,2.0
2017,Bolivia,30-44,0.5,0.28571428571428575,0.375,1,3.0
2017,Bolivia,45-59,0.5,0.3333333333333333,1.0,1,3.0
2017,Bolivia,30-44,0.0,0.3333333333333333,1.0,0,5.0
2017,Bolivia,30-44,1.0,0.3333333333333333,1.0,1,10.0
2017,Bolivia,60-74,0.25,0.3809523809523809,1.0,0,7.0
2017,Bolivia,18-29,1.0,0.28571428571428575,0.0,1,10.0
2017,Bolivia,60-74,0.0,0.3809523809523809,1.0,0,6.0
2017,Bolivia,18-29,1.0,0.3809523809523809,0.0,1,1.0
2017,Bolivia,18-29,0.0,0.28571428571428575,0.5,0,5.0
2017,Bolivia,45-59,0.25,0.28571428571428575,1.0,0,4.0
2017,Bolivia,18-29,0.25,0.4761904761904761,0.0,0,7.0
2017,Bolivia,45-59,1.0,0.28571428571428575,0.25,1,1.0
2017,Bolivia,18-29,0.0,0.28571428571428575,0.0,0,6.0
2017,Bolivia,30-44,0.0,0.3333333333333333,0.375,0,5.0
2017,Bolivia,30-44,0.5,0.28571428571428575,1.0,1,3.0
2017,Bolivia,60-74,1.0,0.42857142857142855,1.0,1,1.0
2017,Bolivia,18-29,0.0,0.3333333333333333,0.0,0,5.0
2017,Bolivia,30-44,0.5,0.1904761904761904,0.5,1,8.0
2017,Bolivia,30-44,0.0,0.4761904761904761,0.375,0,6.0
2017,Bolivia,18-29,0.0,0.8571428571428572,0.125,0,5.0
2017,Bolivia,18-29,0.75,0.14285714285714285,0.25,1,2.0
2017,Bolivia,45-59,0.0,0.14285714285714285,1.0,0,5.0
2017,Bolivia,30-44,0.75,0.42857142857142855,1.0,1,2.0
2017,Bolivia,45-59,0.0,0.523809523809524,1.0,0,5.0
2017,Bolivia,60-74,0.75,0.42857142857142855,1.0,1,2.0
2017,Bolivia,30-44,0.0,0.09523809523809529,0.0,0,5.0
2017,Bolivia,18-29,1.0,0.4761904761904761,0.0,1,1.0
2017,Bolivia,45-59,0.25,0.3809523809523809,1.0,0,7.0
2017,Bolivia,18-29,1.0,0.3333333333333333,0.25,1,10.0
2017,Bolivia,18-29,0.25,0.14285714285714285,0.0,0,4.0
2017,Bolivia,18-29,0.25,0.23809523809523808,0.0,0,7.0
2017,Bolivia,30-44,0.75,0.523809523809524,0.5,1,2.0
2017,Bolivia,18-29,0.75,0.23809523809523808,1.0,1,9.0
2017,Bolivia,30-44,0.25,0.3809523809523809,1.0,0,4.0
2017,Bolivia,30-44,1.0,0.3809523809523809,1.0,1,1.0
2017,Bolivia,30-44,0.5,0.28571428571428575,1.0,1,3.0
2017,Bolivia,30-44,0.25,0.09523809523809529,0.0,0,4.0
2017,Bolivia,18-29,0.5,0.523809523809524,0.75,1,3.0
2017,Bolivia,45-59,1.0,0.23809523809523808,1.0,1,1.0
2017,Bolivia,60-74,0.75,1.0,0.125,1,2.0
2017,Bolivia,18-29,0.75,0.23809523809523808,0.375,1,9.0
2017,Bolivia,30-44,0.0,0.047619047619047616,0.0,0,5.0
2017,Bolivia,45-59,0.0,0.1904761904761904,1.0,0,5.0
2017,Bolivia,18-29,0.5,0.523809523809524,0.0,1,8.0
2017,Bolivia,45-59,0.5,0.3333333333333333,0.25,1,3.0
2017,Bolivia,45-59,0.75,0.3333333333333333,1.0,1,2.0
2017,Bolivia,30-44,0.0,0.28571428571428575,0.0,0,5.0
2017,Bolivia,18-29,0.25,0.3809523809523809,0.0,0,7.0
2017,Bolivia,45-59,0.0,0.42857142857142855,1.0,0,5.0
2017,Bolivia,18-29,0.5,0.23809523809523808,0.125,1,3.0
2017,Bolivia,45-59,0.75,0.3333333333333333,1.0,1,2.0
2017,Bolivia,18-29,0.0,0.42857142857142855,0.0,0,5.0
2017,Bolivia,18-29,0.75,0.7619047619047619,1.0,1,2.0
2017,Bolivia,45-59,0.5,0.5714285714285714,1.0,1,3.0
2017,Bolivia,18-29,0.0,0.3809523809523809,0.0,0,5.0
2017,Bolivia,45-59,1.0,0.23809523809523808,1.0,1,10.0
2017,Bolivia,45-59,1.0,0.047619047619047616,1.0,1,1.0
2017,Bolivia,45-59,0.5,0.523809523809524,0.875,1,3.0
2017,Bolivia,18-29,0.0,0.4761904761904761,0.0,0,5.0
2017,Bolivia,30-44,1.0,0.42857142857142855,1.0,1,10.0
2017,Bolivia,30-44,0.25,0.4761904761904761,1.0,0,4.0
2017,Bolivia,18-29,0.5,0.3333333333333333,0.75,1,3.0
2017,Bolivia,45-59,1.0,0.8571428571428572,0.125,1,1.0
2017,Bolivia,18-29,1.0,0.14285714285714285,0.25,1,10.0
2017,Bolivia,45-59,0.25,0.5714285714285714,1.0,0,7.0
2017,Bolivia,18-29,0.0,0.14285714285714285,0.25,0,5.0
2017,Bolivia,30-44,1.0,0.28571428571428575,0.125,1,1.0
2017,Bolivia,60-74,0.0,0.5714285714285714,1.0,0,5.0
2017,Bolivia,18-29,0.0,0.42857142857142855,1.0,0,5.0
2017,Bolivia,30-44,0.0,0.23809523809523808,1.0,0,5.0
2017,Bolivia,45-59,0.75,0.8095238095238095,0.25,1,2.0
2017,Bolivia,45-59,0.5,0.4444444444444445,0.75,1,3.0
2017,Bolivia,18-29,0.0,0.1904761904761904,1.0,0,5.0
2017,Bolivia,60-74,1.0,0.42857142857142855,1.0,1,1.0
2017,Bolivia,18-29,0.0,0.28571428571428575,1.0,0,5.0
2017,Bolivia,75+,0.0,0.3333333333333333,1.0,0,5.0
2017,Bolivia,45-59,0.5,0.3333333333333333,0.5,1,3.0
2017,Bolivia,18-29,0.5,0.23809523809523808,0.5,1,3.0
2017,Bolivia,30-44,0.5,0.23809523809523808,1.0,1,3.0
2017,Bolivia,30-44,0.75,0.23809523809523808,0.25,1,9.0
2017,Bolivia,45-59,0.0,0.1904761904761904,0.0,0,5.0
2017,Bolivia,18-29,1.0,0.1904761904761904,0.25,1,1.0
2017,Bolivia,18-29,0.75,0.3809523809523809,0.0,1,9.0
2017,Bolivia,30-44,0.0,0.4761904761904761,0.75,0,5.0
2017,Bolivia,75+,0.0,0.523809523809524,1.0,0,5.0
2017,Bolivia,45-59,0.0,0.1904761904761904,1.0,0,5.0
2017,Bolivia,18-29,0.0,0.49999999999999994,0.0,0,6.0
2017,Bolivia,45-59,0.5,0.23809523809523808,1.0,1,3.0
2017,Bolivia,30-44,0.25,0.23809523809523808,0.5,0,7.0
2017,Bolivia,30-44,0.25,0.5714285714285714,0.125,0,4.0
2017,Bolivia,45-59,0.75,0.3809523809523809,0.5,1,9.0
2017,Bolivia,45-59,0.0,0.3333333333333333,1.0,0,5.0
2017,Bolivia,60-74,0.5,0.1904761904761904,1.0,1,3.0
2017,Bolivia,18-29,0.0,0.6190476190476191,0.25,0,5.0
2017,Bolivia,45-59,1.0,0.23809523809523808,1.0,1,1.0
2017,Bolivia,18-29,0.0,0.8095238095238095,0.0,0,5.0
2017,Bolivia,60-74,0.75,0.3809523809523809,1.0,1,2.0
2017,Bolivia,18-29,1.0,0.3809523809523809,0.0,1,1.0
2017,Bolivia,30-44,0.5,0.7142857142857142,1.0,1,8.0
2017,Bolivia,18-29,0.25,0.1904761904761904,0.5,0,7.0
2017,Bolivia,30-44,0.0,0.23809523809523808,1.0,0,5.0
2017,Bolivia,18-29,0.25,0.3333333333333333,0.25,0,4.0
2017,Bolivia,30-44,0.0,0.28571428571428575,1.0,0,6.0
2017,Bolivia,18-29,0.0,0.28571428571428575,0.25,0,6.0
2017,Bolivia,45-59,1.0,0.3809523809523809,1.0,1,1.0
2017,Bolivia,18-29,0.75,0.3809523809523809,0.125,1,2.0
2017,Bolivia,60-74,1.0,0.3809523809523809,1.0,1,1.0
2017,Bolivia,18-29,0.25,0.09523809523809529,0.625,0,4.0
2017,Bolivia,30-44,1.0,0.3809523809523809,1.0,1,10.0
2017,Bolivia,45-59,0.25,0.23809523809523808,1.0,0,4.0
2017,Bolivia,60-74,0.75,0.6666666666666667,1.0,1,9.0
2017,Bolivia,18-29,0.0,0.1904761904761904,1.0,0,5.0
2017,Bolivia,30-44,1.0,0.6666666666666667,0.0,1,10.0
2017,Bolivia,30-44,1.0,0.42857142857142855,1.0,1,10.0
2017,Bolivia,18-29,0.25,0.23809523809523808,1.0,0,4.0
2017,Bolivia,18-29,0.25,0.5714285714285714,0.0,0,4.0
2017,Bolivia,30-44,0.0,0.3809523809523809,0.5,0,5.0
2017,Bolivia,30-44,0.25,0.3809523809523809,1.0,0,4.0
2017,Bolivia,45-59,0.5,0.5714285714285714,0.125,1,3.0
2017,Bolivia,30-44,0.25,0.3333333333333333,1.0,0,4.0
2017,Bolivia,18-29,1.0,0.3809523809523809,0.125,1,10.0
2017,Bolivia,18-29,0.0,0.42857142857142855,0.5,0,5.0
2017,Bolivia,60-74,0.0,0.3333333333333333,1.0,0,5.0
2017,Bolivia,45-59,1.0,0.6190476190476191,1.0,1,1.0
2017,Bolivia,18-29,0.0,0.28571428571428575,0.375,0,6.0
2017,Bolivia,45-59,0.0,0.0,0.75,0,5.0
2017,Bolivia,60-74,1.0,0.23809523809523808,0.5,1,1.0
2017,Bolivia,30-44,0.25,0.3809523809523809,0.5,0,4.0
2017,Bolivia,18-29,0.0,0.3809523809523809,1.0,0,6.0
2017,Bolivia,30-44,0.0,0.28571428571428575,1.0,0,5.0
2017,Bolivia,18-29,0.25,0.3333333333333333,0.125,0,4.0
2017,Bolivia,18-29,1.0,0.14285714285714285,0.875,1,10.0
2017,Bolivia,45-59,0.0,0.42857142857142855,1.0,0,6.0
2017,Bolivia,18-29,1.0,0.1904761904761904,1.0,1,1.0
2017,Bolivia,30-44,1.0,0.14285714285714285,1.0,1,1.0
2017,Bolivia,60-74,0.5,0.3809523809523809,1.0,1,8.0
2017,Bolivia,18-29,1.0,0.8571428571428572,0.0,1,1.0
2017,Bolivia,18-29,0.5,0.7619047619047619,0.5,1,3.0
2017,Bolivia,30-44,0.75,0.523809523809524,1.0,1,2.0
2017,Bolivia,30-44,1.0,0.4444444444444445,1.0,1,1.0
2017,Bolivia,45-59,1.0,0.7142857142857142,0.875,1,1.0
2017,Bolivia,45-59,0.5,0.49999999999999994,1.0,1,3.0
2017,Bolivia,18-29,0.0,0.42857142857142855,0.25,0,5.0
2017,Bolivia,30-44,1.0,0.5714285714285714,0.0,1,1.0
2017,Bolivia,18-29,1.0,0.14285714285714285,0.25,1,10.0
2017,Bolivia,45-59,0.75,0.23809523809523808,1.0,1,2.0
2017,Bolivia,18-29,0.75,0.14285714285714285,0.0,1,9.0
2017,Bolivia,18-29,0.5,0.6190476190476191,0.5,1,3.0
2017,Bolivia,45-59,0.25,0.1904761904761904,1.0,0,4.0
2017,Bolivia,60-74,0.0,0.23809523809523808,1.0,0,5.0
2017,Bolivia,45-59,1.0,0.1904761904761904,1.0,1,10.0
2017,Bolivia,30-44,0.0,0.42857142857142855,0.0,0,5.0
2017,Bolivia,75+,0.25,0.3333333333333333,1.0,0,4.0
2017,Bolivia,18-29,0.0,0.3809523809523809,0.0,0,5.0
